"ADDR_KEY","PC","STREET_NM","HNR_FULL","LAXON_NAME"
"158759878","4456BR",Banjaardstraat,"40",Lewedorp
"158759879","4456BR",Banjaardstraat,"41",Lewedorp
"158759880","4456BR",Banjaardstraat,"42",Lewedorp
"158759881","4456BR",Banjaardstraat,"43",Lewedorp
"158759882","4456BR",Banjaardstraat,"44",Lewedorp
"158759883","4456BR",Banjaardstraat,"46",Lewedorp
"158759884","4456BR",Banjaardstraat,"48",Lewedorp
"158759885","4456BR",Banjaardstraat,"5",Lewedorp
"158759886","4456BR",Banjaardstraat,"50",Lewedorp
"158759887","4456BR",Banjaardstraat,"52",Lewedorp
"158759888","4456BR",Banjaardstraat,"54",Lewedorp
"158759889","4456BR",Banjaardstraat,"56",Lewedorp
"158759890","4456BR",Banjaardstraat,"58",Lewedorp
"158759891","4456BR",Banjaardstraat,"60",Lewedorp
"158759892","4456BR",Banjaardstraat,"62",Lewedorp
"158759893","4456BR",Banjaardstraat,"64",Lewedorp
"158759894","4456BR",Banjaardstraat,"66",Lewedorp
"158759895","4456BR",Banjaardstraat,"68",Lewedorp
"158759896","4456BR",Banjaardstraat,"7",Lewedorp
"158759897","4456BR",Banjaardstraat,"70",Lewedorp
"158759898","4456BR",Banjaardstraat,"72",Lewedorp
"158759899","4456BR",Banjaardstraat,"74",Lewedorp
"158759900","4456BR",Banjaardstraat,"76",Lewedorp
"158759901","4456BR",Banjaardstraat,"78",Lewedorp
"158759902","4456BR",Banjaardstraat,"80",Lewedorp
"158759903","4456BR",Banjaardstraat,"82",Lewedorp
"158759904","4456BR",Banjaardstraat,"84",Lewedorp
"158759905","4456BR",Banjaardstraat,"86",Lewedorp
"158759906","4456BR",Banjaardstraat,"88",Lewedorp
"158759907","4456BR",Banjaardstraat,"9",Lewedorp
"158759908","4456BR",Banjaardstraat,"90",Lewedorp
"158759909","4451NL",Barbesteinweg,"11",Heinkenszand
"158759910","4451NL",Barbesteinweg,"17",Heinkenszand
"158759911","4451NL",Barbesteinweg,"19",Heinkenszand
"158759912","4451NL",Barbesteinweg,"7",Heinkenszand
"158759913","4451NL",Barbesteinweg,"9",Heinkenszand
"158759914","4453TD",Beeldhoeveweg,"10",'s-Heerenhoek
"158759915","4453TD",Beeldhoeveweg,"12",'s-Heerenhoek
"158759916","4453VK",Beeldhoeveweg,"2",'s-Heerenhoek
"158759917","4453VK",Beeldhoeveweg,"3",'s-Heerenhoek
"158759918","4453VK",Beeldhoeveweg,"4",'s-Heerenhoek
"158759919","4453VK",Beeldhoeveweg,"5",'s-Heerenhoek
"158759920","4453VK",Beeldhoeveweg,"6",'s-Heerenhoek
"158759921","4453VK",Beeldhoeveweg,"6A",'s-Heerenhoek
"158759922","4453TD",Beeldhoeveweg,"7",'s-Heerenhoek
"158759923","4453TD",Beeldhoeveweg,"8",'s-Heerenhoek
"158759924","4453TD",Beeldhoeveweg,"9",'s-Heerenhoek
"158759925","4455TT",Belgiëweg Oost,"1",Nieuwdorp
"158759926","4455TT",Belgiëweg Oost,"1A",Nieuwdorp
"158759927","4453CG",Benedenstraat,"11",'s-Heerenhoek
"158759928","4453CG",Benedenstraat,"13",'s-Heerenhoek
"158759929","4453CG",Benedenstraat,"15",'s-Heerenhoek
"158759930","4453CG",Benedenstraat,"17",'s-Heerenhoek
"158759931","4453CG",Benedenstraat,"19",'s-Heerenhoek
"158759932","4453CG",Benedenstraat,"21",'s-Heerenhoek
"158759933","4453CG",Benedenstraat,"23",'s-Heerenhoek
"158759934","4453CG",Benedenstraat,"3",'s-Heerenhoek
"158759935","4453CG",Benedenstraat,"5",'s-Heerenhoek
"158759936","4453CG",Benedenstraat,"7A",'s-Heerenhoek
"158759937","4453CG",Benedenstraat,"9",'s-Heerenhoek
"158759938","4441TT",Berendijk,"1",Ovezande
"158759939","4441TT",Berendijk,"2",Ovezande
"158759940","4453TB",Berendijk,"3",'s-Heerenhoek
"158759941","4444NC",Bergweg,"1",'s-Heer Abtskerke
"158759942","4444NC",Bergweg,"2",'s-Heer Abtskerke
"158759944","4444NC",Bergweg,"4",'s-Heer Abtskerke
"158759945","4431CN",Berkehof,"1",'s-Gravenpolder
"158759946","4431CM",Berkehof,"10",'s-Gravenpolder
"158759947","4431CN",Berkehof,"11",'s-Gravenpolder
"158759948","4431CM",Berkehof,"12",'s-Gravenpolder
"158759949","4431CN",Berkehof,"13",'s-Gravenpolder
"158759950","4431CM",Berkehof,"14",'s-Gravenpolder
"158759951","4431CN",Berkehof,"15",'s-Gravenpolder
"158759952","4431CN",Berkehof,"17",'s-Gravenpolder
"158759953","4431CN",Berkehof,"19",'s-Gravenpolder
"158759954","4431CM",Berkehof,"2",'s-Gravenpolder
"158759955","4431CN",Berkehof,"21",'s-Gravenpolder
"158759956","4431CN",Berkehof,"3",'s-Gravenpolder
"158759957","4431CM",Berkehof,"4",'s-Gravenpolder
"158759958","4431CN",Berkehof,"5",'s-Gravenpolder
"158759959","4431CM",Berkehof,"6",'s-Gravenpolder
"158759960","4431CN",Berkehof,"7",'s-Gravenpolder
"158759961","4431CM",Berkehof,"8",'s-Gravenpolder
"158759962","4431CN",Berkehof,"9",'s-Gravenpolder
"158759963","4451TG",Bieslookstraat,"1",Heinkenszand
"158759964","4451TG",Bieslookstraat,"10",Heinkenszand
"158759965","4451TG",Bieslookstraat,"11",Heinkenszand
"158759966","4451TG",Bieslookstraat,"12",Heinkenszand
"158759967","4451TG",Bieslookstraat,"13",Heinkenszand
"158759968","4451TG",Bieslookstraat,"14",Heinkenszand
"158759969","4451TG",Bieslookstraat,"15",Heinkenszand
"158759970","4451TG",Bieslookstraat,"17",Heinkenszand
"158759971","4451TG",Bieslookstraat,"19",Heinkenszand
"158759972","4451TG",Bieslookstraat,"2",Heinkenszand
"158759973","4451TG",Bieslookstraat,"21",Heinkenszand
"158759974","4451TG",Bieslookstraat,"23",Heinkenszand
"158759975","4451TG",Bieslookstraat,"25",Heinkenszand
"158759976","4451TG",Bieslookstraat,"27",Heinkenszand
"158759977","4451TG",Bieslookstraat,"3",Heinkenszand
"158759978","4451TG",Bieslookstraat,"4",Heinkenszand
"158759979","4451TG",Bieslookstraat,"5",Heinkenszand
"158759980","4451TG",Bieslookstraat,"6",Heinkenszand
"158759981","4451TG",Bieslookstraat,"7",Heinkenszand
"158759982","4451TG",Bieslookstraat,"8",Heinkenszand
"158759983","4451TG",Bieslookstraat,"9",Heinkenszand
"158759984","4444SB",Bimmelsweg,"1",'s-Heer Abtskerke
"158759985","4444SB",Bimmelsweg,"3",'s-Heer Abtskerke
"158759986","4441TN",Blazekop,"1",Ovezande
"158759987","4441TN",Blazekop,"2",Ovezande
"158759988","4441TN",Blazekop,"4",Ovezande
"158759989","4441TN",Blazekop,"4A",Ovezande
"158759990","4441TN",Blazekop,"5",Ovezande
"158759991","4441TN",Blazekop,"5A",Ovezande
"158759992","4453BH",Blikhoek,"1",'s-Heerenhoek
"158759993","4453BE",Blikhoek,"10",'s-Heerenhoek
"158759994","4453BH",Blikhoek,"11",'s-Heerenhoek
"158759995","4453BE",Blikhoek,"12",'s-Heerenhoek
"158759996","4453BH",Blikhoek,"13",'s-Heerenhoek
"158759997","4453BE",Blikhoek,"14",'s-Heerenhoek
"158759998","4453BH",Blikhoek,"15",'s-Heerenhoek
"158759999","4453BE",Blikhoek,"16",'s-Heerenhoek
"158760000","4453BH",Blikhoek,"17",'s-Heerenhoek
"158760001","4453BE",Blikhoek,"18",'s-Heerenhoek
"158760002","4453BH",Blikhoek,"19",'s-Heerenhoek
"158760003","4453BE",Blikhoek,"2",'s-Heerenhoek
"158760004","4453BE",Blikhoek,"20",'s-Heerenhoek
"158760005","4453BE",Blikhoek,"22",'s-Heerenhoek
"158760006","4453BE",Blikhoek,"24",'s-Heerenhoek
"158760007","4453BE",Blikhoek,"26",'s-Heerenhoek
"158760008","4453BE",Blikhoek,"28",'s-Heerenhoek
"158760009","4453BH",Blikhoek,"3",'s-Heerenhoek
"158760010","4453BE",Blikhoek,"30",'s-Heerenhoek
"158760011","4453BE",Blikhoek,"32",'s-Heerenhoek
"158760012","4453BE",Blikhoek,"34",'s-Heerenhoek
"158760013","4453BE",Blikhoek,"36",'s-Heerenhoek
"158760014","4453BE",Blikhoek,"38",'s-Heerenhoek
"158760015","4453BE",Blikhoek,"4",'s-Heerenhoek
"158760016","4453BG",Blikhoek,"40",'s-Heerenhoek
"158760017","4453BG",Blikhoek,"42",'s-Heerenhoek
"158760018","4453BG",Blikhoek,"44",'s-Heerenhoek
"158760019","4453BG",Blikhoek,"46",'s-Heerenhoek
"158760020","4453BG",Blikhoek,"48",'s-Heerenhoek
"158760021","4453BH",Blikhoek,"5",'s-Heerenhoek
"158760022","4453BG",Blikhoek,"50",'s-Heerenhoek
"158760023","4453BG",Blikhoek,"52",'s-Heerenhoek
"158760024","4453BG",Blikhoek,"54",'s-Heerenhoek
"158760025","4453BG",Blikhoek,"56",'s-Heerenhoek
"158760026","4453BG",Blikhoek,"58",'s-Heerenhoek
"158760027","4453BE",Blikhoek,"6",'s-Heerenhoek
"158760028","4453BG",Blikhoek,"60",'s-Heerenhoek
"158760029","4453BG",Blikhoek,"62",'s-Heerenhoek
"158760030","4453BG",Blikhoek,"64",'s-Heerenhoek
"158760031","4453BG",Blikhoek,"66",'s-Heerenhoek
"158760032","4453BG",Blikhoek,"68",'s-Heerenhoek
"158760033","4453BH",Blikhoek,"7",'s-Heerenhoek
"158760034","4453BG",Blikhoek,"70",'s-Heerenhoek
"158760035","4453BG",Blikhoek,"72",'s-Heerenhoek
"158760036","4453BG",Blikhoek,"74",'s-Heerenhoek
"158760037","4453BG",Blikhoek,"76",'s-Heerenhoek
"158760038","4453BG",Blikhoek,"78",'s-Heerenhoek
"158760039","4453BE",Blikhoek,"8",'s-Heerenhoek
"158760040","4453BG",Blikhoek,"80",'s-Heerenhoek
"158760041","4453BG",Blikhoek,"82",'s-Heerenhoek
"158760042","4453BG",Blikhoek,"84",'s-Heerenhoek
"158760043","4453BG",Blikhoek,"86",'s-Heerenhoek
"158760044","4453BG",Blikhoek,"88",'s-Heerenhoek
"158760045","4453BH",Blikhoek,"9",'s-Heerenhoek
"158760046","4441AJ",Bloemenstraat,"1",Ovezande
"158760047","4441AK",Bloemenstraat,"10",Ovezande
"158760048","4441AJ",Bloemenstraat,"11",Ovezande
"158760049","4441AK",Bloemenstraat,"12",Ovezande
"158760050","4441AJ",Bloemenstraat,"13",Ovezande
"158760051","4441AK",Bloemenstraat,"14",Ovezande
"158760052","4441AJ",Bloemenstraat,"15",Ovezande
"158760053","4441AK",Bloemenstraat,"16",Ovezande
"158760054","4441AJ",Bloemenstraat,"17",Ovezande
"158760055","4441AK",Bloemenstraat,"18",Ovezande
"158760056","4441AJ",Bloemenstraat,"19",Ovezande
"158760057","4441AK",Bloemenstraat,"2",Ovezande
"158760058","4441AK",Bloemenstraat,"20",Ovezande
"158760059","4441AJ",Bloemenstraat,"21",Ovezande
"158760060","4441AK",Bloemenstraat,"22",Ovezande
"158760061","4441AK",Bloemenstraat,"24",Ovezande
"158760062","4441AK",Bloemenstraat,"28",Ovezande
"158760063","4441AK",Bloemenstraat,"2A",Ovezande
"158760064","4441AJ",Bloemenstraat,"3",Ovezande
"158760065","4441AK",Bloemenstraat,"30",Ovezande
"158760066","4441AK",Bloemenstraat,"30A",Ovezande
"158760067","4441AK",Bloemenstraat,"32",Ovezande
"158760068","4441AK",Bloemenstraat,"34",Ovezande
"158760069","4441AK",Bloemenstraat,"36",Ovezande
"158760070","4441AJ",Bloemenstraat,"37",Ovezande
"158760071","4441AJ",Bloemenstraat,"37A",Ovezande
"158760072","4441AJ",Bloemenstraat,"37B",Ovezande
"158760073","4441AK",Bloemenstraat,"38",Ovezande
"158760074","4441AJ",Bloemenstraat,"39",Ovezande
"158760075","4441AK",Bloemenstraat,"4",Ovezande
"158760076","4441AK",Bloemenstraat,"40",Ovezande
"158760077","4441AK",Bloemenstraat,"42",Ovezande
"158760078","4441AK",Bloemenstraat,"44",Ovezande
"158760079","4441AK",Bloemenstraat,"6",Ovezande
"158760080","4441AJ",Bloemenstraat,"7",Ovezande
"158760081","4441AK",Bloemenstraat,"8",Ovezande
"158760082","4441AJ",Bloemenstraat,"9",Ovezande
"158760083","4433AZ",Boeiertweg,"1",Hoedekenskerke
"158760084","4433AZ",Boeiertweg,"2",Hoedekenskerke
"158760085","4433AZ",Boeiertweg,"3",Hoedekenskerke
"158760086","4433AZ",Boeiertweg,"4",Hoedekenskerke
"158760087","4433AZ",Boeiertweg,"5",Hoedekenskerke
"158760088","4433AZ",Boeiertweg,"7",Hoedekenskerke
"158760089","4433AZ",Boeiertweg,"9",Hoedekenskerke
"158760090","4451RK",Boerendijk,"1",Heinkenszand
"158760091","4451RK",Boerendijk,"2",Heinkenszand
"158760092","4451RK",Boerendijk,"2A",Heinkenszand
"158760093","4451RK",Boerendijk,"3",Heinkenszand
"158760094","4451RK",Boerendijk,"3A",Heinkenszand
"158760095","4451RK",Boerendijk,"4",Heinkenszand
"158760096","4451RK",Boerendijk,"5",Heinkenszand
"158760097","4451RK",Boerendijk,"6",Heinkenszand
"158760098","4451RK",Boerendijk,"7",Heinkenszand
"158760099","4451TT",Bonekruidstraat,"1",Heinkenszand
"158760100","4451TT",Bonekruidstraat,"10",Heinkenszand
"158760101","4451TT",Bonekruidstraat,"11",Heinkenszand
"158760102","4451TT",Bonekruidstraat,"12",Heinkenszand
"158760103","4451TT",Bonekruidstraat,"13",Heinkenszand
"158760104","4451TT",Bonekruidstraat,"14",Heinkenszand
"158760105","4451TT",Bonekruidstraat,"16",Heinkenszand
"158760106","4451TT",Bonekruidstraat,"18",Heinkenszand
"158760107","4451TT",Bonekruidstraat,"2",Heinkenszand
"158760108","4451TT",Bonekruidstraat,"20",Heinkenszand
"158760109","4451TT",Bonekruidstraat,"22",Heinkenszand
"158760110","4451TT",Bonekruidstraat,"24",Heinkenszand
"158760111","4451TT",Bonekruidstraat,"26",Heinkenszand
"158760112","4451TT",Bonekruidstraat,"28",Heinkenszand
"158760113","4451TT",Bonekruidstraat,"3",Heinkenszand
"158760114","4451TT",Bonekruidstraat,"4",Heinkenszand
"158760115","4451TT",Bonekruidstraat,"5",Heinkenszand
"158760116","4451TT",Bonekruidstraat,"6",Heinkenszand
"158760117","4451TT",Bonekruidstraat,"7",Heinkenszand
"158760118","4451TT",Bonekruidstraat,"8",Heinkenszand
"158760119","4451TT",Bonekruidstraat,"9",Heinkenszand
"158760120","4434AD",Bonifaciusstraat,"1",Kwadendamme
"158760121","4434AD",Bonifaciusstraat,"10",Kwadendamme
"158760122","4434AD",Bonifaciusstraat,"11",Kwadendamme
"158760123","4434AD",Bonifaciusstraat,"13",Kwadendamme
"158760124","4434AD",Bonifaciusstraat,"15",Kwadendamme
"158760125","4434AD",Bonifaciusstraat,"2",Kwadendamme
"158760126","4434AD",Bonifaciusstraat,"3",Kwadendamme
"158760127","4434AD",Bonifaciusstraat,"3A",Kwadendamme
"158760128","4434AD",Bonifaciusstraat,"4",Kwadendamme
"158760129","4434AD",Bonifaciusstraat,"5",Kwadendamme
"158760130","4434AD",Bonifaciusstraat,"6",Kwadendamme
"158760131","4434AD",Bonifaciusstraat,"7",Kwadendamme
"158760132","4434AD",Bonifaciusstraat,"8",Kwadendamme
"158760133","4434AD",Bonifaciusstraat,"9",Kwadendamme
"158760134","4451NS",Boomdijk,"1",Heinkenszand
"158760135","4451NS",Boomdijk,"2",Heinkenszand
"158760136","4451NS",Boomdijk,"4",Heinkenszand
"158760137","4451NS",Boomdijk,"6",Heinkenszand
"158760138","4451NS",Boomdijk,"6A",Heinkenszand
"158760139","4451DH",Boomeend,"1",Heinkenszand
"158760140","4451DH",Boomeend,"2",Heinkenszand
"158760141","4451DH",Boomeend,"3",Heinkenszand
"158760142","4451DH",Boomeend,"5",Heinkenszand
"158760143","4451DH",Boomeend,"7",Heinkenszand
"158760144","4431BJ",Boomgaardstraat,"1",'s-Gravenpolder
"158760146","4431BJ",Boomgaardstraat,"3",'s-Gravenpolder
"158760148","4451CK",Boomvalkstee,"1",Heinkenszand
"158760149","4451CK",Boomvalkstee,"10",Heinkenszand
"158760150","4451CK",Boomvalkstee,"11",Heinkenszand
"158760151","4451CK",Boomvalkstee,"12",Heinkenszand
"158760152","4451CK",Boomvalkstee,"2",Heinkenszand
"158760153","4451CK",Boomvalkstee,"3",Heinkenszand
"158760154","4451CK",Boomvalkstee,"4",Heinkenszand
"158760155","4451CK",Boomvalkstee,"5",Heinkenszand
"158760156","4451CK",Boomvalkstee,"6",Heinkenszand
"158760157","4451CK",Boomvalkstee,"7",Heinkenszand
"158760158","4451CK",Boomvalkstee,"8",Heinkenszand
"158760159","4451CK",Boomvalkstee,"9",Heinkenszand
"158760160","4453BR",Boonmanstraat,"1",'s-Heerenhoek
"158760161","4453BR",Boonmanstraat,"11",'s-Heerenhoek
"158760162","4453BR",Boonmanstraat,"13",'s-Heerenhoek
"158760163","4453BR",Boonmanstraat,"15",'s-Heerenhoek
"158760164","4453BR",Boonmanstraat,"17",'s-Heerenhoek
"158760165","4453BR",Boonmanstraat,"19",'s-Heerenhoek
"158760166","4453BR",Boonmanstraat,"21",'s-Heerenhoek
"158760167","4453BR",Boonmanstraat,"23",'s-Heerenhoek
"158760168","4453BR",Boonmanstraat,"3",'s-Heerenhoek
"158760169","4453BR",Boonmanstraat,"5",'s-Heerenhoek
"158760170","4453BR",Boonmanstraat,"7",'s-Heerenhoek
"158760171","4453BR",Boonmanstraat,"9",'s-Heerenhoek
"158760172","4453RA",Borsselsedijk,"47",'s-Heerenhoek
"158760173","4453RA",Borsselsedijk,"48",'s-Heerenhoek
"158760174","4453RA",Borsselsedijk,"50",'s-Heerenhoek
"158760175","4453RA",Borsselsedijk,"51",'s-Heerenhoek
"158760176","4453RA",Borsselsedijk,"52",'s-Heerenhoek
"158760177","4453RA",Borsselsedijk,"54",'s-Heerenhoek
"158760178","4453RA",Borsselsedijk,"56",'s-Heerenhoek
"158760179","4454BR",Borszeestraat,"1",Borssele
"158760180","4454BR",Borszeestraat,"11",Borssele
"158760181","4454BR",Borszeestraat,"13",Borssele
"158760182","4454BR",Borszeestraat,"15",Borssele
"158760183","4454BR",Borszeestraat,"15A",Borssele
"158760184","4454BR",Borszeestraat,"17",Borssele
"158760185","4454BR",Borszeestraat,"19",Borssele
"158760186","4454BT",Borszeestraat,"20",Borssele
"158760187","4454BR",Borszeestraat,"21",Borssele
"158760188","4454BT",Borszeestraat,"22",Borssele
"158760189","4454BT",Borszeestraat,"24",Borssele
"158760190","4454BT",Borszeestraat,"26",Borssele
"158760191","4454BT",Borszeestraat,"28",Borssele
"158760192","4454BR",Borszeestraat,"3",Borssele
"158760193","4454BR",Borszeestraat,"37",Borssele
"158760194","4454BR",Borszeestraat,"39",Borssele
"158760195","4454BV",Borszeestraat,"40",Borssele
"158760196","4454BS",Borszeestraat,"41",Borssele
"158760197","4454BV",Borszeestraat,"42",Borssele
"158760198","4454BS",Borszeestraat,"43",Borssele
"158760199","4454BV",Borszeestraat,"44",Borssele
"158760200","4454BS",Borszeestraat,"45",Borssele
"158760201","4454BV",Borszeestraat,"46",Borssele
"158760202","4454BS",Borszeestraat,"47",Borssele
"158760203","4454BV",Borszeestraat,"48",Borssele
"158760204","4454BS",Borszeestraat,"49",Borssele
"158760205","4454BR",Borszeestraat,"5",Borssele
"158760206","4454BV",Borszeestraat,"50",Borssele
"158760207","4454BS",Borszeestraat,"51",Borssele
"158760208","4454BV",Borszeestraat,"52",Borssele
"158760209","4454BV",Borszeestraat,"52A",Borssele
"158760210","4454BS",Borszeestraat,"53",Borssele
"158760211","4454BV",Borszeestraat,"54",Borssele
"158760212","4454BS",Borszeestraat,"55",Borssele
"158760213","4454BV",Borszeestraat,"56",Borssele
"158760214","4454BS",Borszeestraat,"57",Borssele
"158760215","4454BV",Borszeestraat,"58",Borssele
"158760216","4454BS",Borszeestraat,"59",Borssele
"158760217","4454BV",Borszeestraat,"60",Borssele
"158760218","4454BS",Borszeestraat,"61",Borssele
"158760219","4454BV",Borszeestraat,"62",Borssele
"158760220","4454BS",Borszeestraat,"63",Borssele
"158760221","4454BV",Borszeestraat,"64",Borssele
"158760222","4454BS",Borszeestraat,"65",Borssele
"158760223","4454BV",Borszeestraat,"66",Borssele
"158760224","4454BS",Borszeestraat,"67",Borssele
"158760225","4454BV",Borszeestraat,"68",Borssele
"158760226","4454BS",Borszeestraat,"69",Borssele
"158760227","4454BR",Borszeestraat,"7",Borssele
"158760228","4454BS",Borszeestraat,"71",Borssele
"158760229","4454BS",Borszeestraat,"73",Borssele
"158760230","4454BS",Borszeestraat,"75",Borssele
"158760231","4454BS",Borszeestraat,"77",Borssele
"158760232","4454BS",Borszeestraat,"79",Borssele
"158760233","4454BS",Borszeestraat,"81",Borssele
"158760234","4454BS",Borszeestraat,"83",Borssele
"158760235","4454BS",Borszeestraat,"85",Borssele
"158760236","4454BS",Borszeestraat,"87",Borssele
"158760237","4454BS",Borszeestraat,"89",Borssele
"158760238","4454BR",Borszeestraat,"9",Borssele
"158760239","4454BS",Borszeestraat,"91",Borssele
"158760240","4451DC",Bosruiterhof,"1",Heinkenszand
"158760241","4451DC",Bosruiterhof,"2",Heinkenszand
"158760242","4451DC",Bosruiterhof,"3",Heinkenszand
"158760243","4451DC",Bosruiterhof,"4",Heinkenszand
"158760244","4451DC",Bosruiterhof,"5",Heinkenszand
"158760245","4451DC",Bosruiterhof,"6",Heinkenszand
"158760246","4451DC",Bosruiterhof,"7",Heinkenszand
"158760247","4451DC",Bosruiterhof,"8",Heinkenszand
"158760248","4444RP",Bosseweg,"1",'s-Heer Abtskerke
"158760249","4444RP",Bosseweg,"2",'s-Heer Abtskerke
"158760250","4444RP",Bosseweg,"4",'s-Heer Abtskerke
"158760251","4431RC",Bosseweg,"9",'s-Gravenpolder
"158760252","4431AD",Bosseweide,"1",'s-Gravenpolder
"158760253","4431AD",Bosseweide,"11",'s-Gravenpolder
"158760254","4431AD",Bosseweide,"13",'s-Gravenpolder
"158760255","4431AD",Bosseweide,"15",'s-Gravenpolder
"158760256","4431AD",Bosseweide,"17",'s-Gravenpolder
"158760257","4431AE",Bosseweide,"20",'s-Gravenpolder
"158760258","4431AE",Bosseweide,"22",'s-Gravenpolder
"158760259","4431AE",Bosseweide,"24",'s-Gravenpolder
"158760260","4431AE",Bosseweide,"26",'s-Gravenpolder
"158760261","4431AE",Bosseweide,"28",'s-Gravenpolder
"158760263","4431AE",Bosseweide,"30",'s-Gravenpolder
"158760264","4431AE",Bosseweide,"32",'s-Gravenpolder
"158760265","4431AE",Bosseweide,"34",'s-Gravenpolder
"158760266","4431AE",Bosseweide,"36",'s-Gravenpolder
"158760267","4431AE",Bosseweide,"38",'s-Gravenpolder
"158760268","4431AE",Bosseweide,"4",'s-Gravenpolder
"158760269","4431AE",Bosseweide,"40",'s-Gravenpolder
"158760270","4431AE",Bosseweide,"42",'s-Gravenpolder
"158760271","4431AE",Bosseweide,"44",'s-Gravenpolder
"158760272","4431AE",Bosseweide,"46",'s-Gravenpolder
"158760273","4431AE",Bosseweide,"6",'s-Gravenpolder
"158760274","4431AD",Bosseweide,"7",'s-Gravenpolder
"158760275","4431AE",Bosseweide,"8",'s-Gravenpolder
"158760276","4431AD",Bosseweide,"9",'s-Gravenpolder
"158760277","4437AK",Breestraat,"1",Ellewoutsdijk
"158760278","4437AK",Breestraat,"10",Ellewoutsdijk
"158760279","4437AK",Breestraat,"12",Ellewoutsdijk
"158760280","4437AK",Breestraat,"13",Ellewoutsdijk
"158760281","4437AK",Breestraat,"14",Ellewoutsdijk
"158760282","4437AK",Breestraat,"15",Ellewoutsdijk
"158760283","4437AK",Breestraat,"16",Ellewoutsdijk
"158760284","4437AK",Breestraat,"2",Ellewoutsdijk
"158760285","4437AK",Breestraat,"3",Ellewoutsdijk
"158760286","4437AK",Breestraat,"4",Ellewoutsdijk
"158760287","4437AK",Breestraat,"5",Ellewoutsdijk
"158760288","4437AK",Breestraat,"6",Ellewoutsdijk
"158760289","4437AK",Breestraat,"7",Ellewoutsdijk
